iter	RMSE
125	0.03243770007
126	0.03230202615
127	0.03218136269
128	0.03205271074
129	0.03192828293
130	0.0318233068
131	0.03169850255
132	0.03162665358
133	0.03155699464
134	0.0314405898
135	0.03129953455
136	0.03120969494
137	0.03112586828
138	0.03102614004
139	0.03088509902
140	0.03079590328
141	0.03074131712
142	0.03070582944
143	0.03063086232
144	0.03052478127
145	0.03045121682
146	0.03032392787
147	0.03022972938
148	0.03011945718
149	0.03006779799
150	0.02996922919
151	0.02989491456
152	0.02981310685
153	0.02977052031
154	0.02967964343
155	0.02962565995
156	0.02958304768
157	0.02950443537
158	0.02942029047
159	0.02936818727
160	0.02930548179
161	0.02925709051
162	0.02918276955
163	0.02907656991
164	0.02902202728
165	0.02895644401
166	0.02890533534
167	0.02887752533
168	0.02880439289
169	0.02872269597
170	0.02863672589
171	0.02857776765
172	0.02854856123
173	0.0284740483
174	0.02844501562
175	0.02837706153
176	0.02830914778
177	0.02823066096
178	0.0281456258
179	0.02805535689
180	0.02798523889
181	0.0279380014
182	0.0278658592
183	0.02782556405
184	0.02774868965
185	0.02766417137
186	0.02757195566
187	0.02750021048
188	0.02743777861
189	0.02736818635
190	0.02728014188
191	0.02719808521
192	0.02712919173
193	0.02708086788
194	0.0270289839
195	0.02696854841
196	0.02687065983
197	0.0268022899
198	0.02672795275
199	0.02668756981
200	0.02662446013
201	0.02656519867
202	0.02650695494
203	0.02644641511
204	0.02637191258
205	0.02630489204
206	0.02623519131
207	0.02615114506
208	0.02606897769
209	0.02600211184
210	0.02593654572
211	0.02587553079
212	0.02579818958
213	0.02574940939
214	0.02570496486
215	0.02563139856
216	0.02555253969
217	0.02550181877
218	0.02543404774
219	0.02541184968
220	0.02536073006
221	0.02529492712
222	0.02523296838
223	0.02518334713
224	0.02512303402
225	0.02504659022
226	0.02498531919
227	0.02492243523
228	0.02486953294
229	0.0248130801
230	0.02474328444
231	0.0246747973
232	0.02461922886
233	0.02458642921
234	0.02453429046
235	0.02449455276
236	0.02443741661
237	0.02436966675
238	0.02431523271
239	0.0242732745
240	0.02422807467
241	0.02418991565
242	0.02415463232
243	0.0240984778
244	0.02402540793
245	0.02397907173
246	0.02392179264
247	0.0239013969
248	0.02383972482
249	0.02378618001
250	0.02373438388
251	0.02367011394
252	0.02360187957
253	0.02355403567
254	0.02348712564
255	0.02345084898
256	0.02342213753
257	0.02337129101
258	0.02333454541
259	0.02327791028
260	0.0232418056
261	0.02318554869
262	0.02315917348
263	0.02312307177
264	0.02308556487
265	0.02304901057
266	0.02300687189
267	0.02296237228
268	0.02294085224
269	0.02289083477
270	0.02282263249
271	0.02274276994
272	0.02270610169
273	0.02266807374
274	0.02261604598
275	0.0225972068
276	0.02256033945
277	0.0225074892
278	0.02247276876
279	0.02245190764
280	0.0223715657
281	0.02230842567
282	0.02227524961
283	0.02222720748
284	0.02215996736
285	0.0221157117
286	0.02206888469
287	0.02201244952
288	0.02197144333
289	0.02191685919
290	0.02186735985
291	0.02183188171
292	0.02181218619
293	0.02176167708
294	0.0217435752
295	0.02170875859
296	0.02165322244
297	0.02160561097
298	0.02154319256
299	0.021496886
300	0.02145327266
301	0.02140001454
302	0.0213888601
303	0.02134890012
304	0.02131655212
305	0.02127478104
306	0.02123923833
307	0.02120762357
308	0.02118299192
309	0.02113932499
310	0.02109175431
311	0.02105658203
312	0.02101866206
313	0.02098874868
314	0.02095333015
315	0.02092064191
316	0.02088511728
317	0.02083471367
318	0.02079453012
319	0.02075997522
320	0.02072161304
321	0.02068203278
322	0.02063545176
323	0.02058416642
324	0.02055125541
325	0.02051853359
326	0.02048548161
327	0.02046426453
328	0.02042123113
329	0.02041014354
330	0.02036111213
331	0.02033213998
332	0.02029423659
333	0.02025152604
334	0.02021342683
335	0.02018245634
336	0.02015504395
337	0.02011623369
338	0.02008003685
339	0.02005120646
340	0.02001336362
341	0.01997569494
342	0.01994609386
343	0.01990989687
344	0.01988748138
345	0.01988047632
346	0.01986118508
347	0.01981834574
348	0.01980397409
349	0.01976309011
350	0.01973006141
351	0.0197020761
352	0.01966012415
353	0.01961780314
354	0.01957156789
355	0.01954405599
356	0.01951477859
357	0.01948017249
358	0.01945282208
359	0.01943529945
360	0.01941226025
361	0.01937478024
362	0.01935176255
363	0.0193194432
364	0.0192803092
365	0.01927062546
366	0.01925299212
367	0.01921675141
368	0.01919561215
369	0.01915740048
370	0.01912988935
371	0.01907068374
372	0.01904159435
373	0.01900086012
374	0.01895388697
375	0.01893074628
376	0.01889297166
377	0.01886444293
378	0.01884525805
379	0.01882484049
380	0.0187866608
381	0.01874692766
382	0.01871535449
383	0.01868719333
384	0.01864166188
385	0.01861452525
386	0.01859318173
387	0.01857522527
388	0.01854032442
389	0.0185044364
390	0.01847539492
391	0.01844123316
392	0.01841508721
393	0.01838452428
394	0.01836667679
395	0.01834048176
396	0.01832758693
397	0.01828918112
398	0.01827027174
399	0.01825077443
400	0.01822745088
401	0.01820785809
402	0.01818259416
403	0.01814918871
404	0.01813010447
405	0.01810565284
406	0.01807449656
407	0.01802349553
408	0.01798799712
409	0.01795044723
410	0.01792418862
411	0.01790164668
412	0.01786583426
413	0.01782103823
414	0.01778657187
415	0.01775879541
416	0.01771811976
417	0.0176889143
418	0.01766567763
419	0.01764086649
420	0.01761307798
421	0.01758187469
422	0.01753469025
423	0.01751573924
424	0.01747768472
425	0.01745787259
426	0.01743027903
427	0.017406097
428	0.0173783745
429	0.01734792476
430	0.01734113718
431	0.01730733229
432	0.01728016242
433	0.01726180147
434	0.01724254551
435	0.01721655358
436	0.01719234251
437	0.01717322358
438	0.01714322432
439	0.01713560601
440	0.01711638201
441	0.01707782395
442	0.01705549338
443	0.01703160013
444	0.01701934477
445	0.01698984578
446	0.01696751017
447	0.01693770446
448	0.01690762259
449	0.01688440584
450	0.01686107506
451	0.01683386447
452	0.01680184234
453	0.01678225924
454	0.01676639085
455	0.01674769587
456	0.01671449172
457	0.01669088922
458	0.01667704324
459	0.01665282169
460	0.01663219625
461	0.01661067364
462	0.0166003922
463	0.01657257207
464	0.01654824391
465	0.0165257857
466	0.01650560026
467	0.01649113952
468	0.01648209914
469	0.01645321221
470	0.01642662883
471	0.01640363505
472	0.01637879832
473	0.01634992739
474	0.01632716977
475	0.01630819291
476	0.01627345157
477	0.01625633245
478	0.01623904289
479	0.01620705356
480	0.01618636121
481	0.0161760007
482	0.01615209365
483	0.01613843825
484	0.01611025852
485	0.01610427012
486	0.0160813788
487	0.01607461734
488	0.01604985508
489	0.01602435828
490	0.01599777016
491	0.01597251694
492	0.01594365034
493	0.01591320886
494	0.01588698701
495	0.01588096048
496	0.01587342771
497	0.01585794882
498	0.01583399645
499	0.01581801611
500	0.01579025223
501	0.01576966151
502	0.01574519995
503	0.01572609671
504	0.01570296804
505	0.01567950556
506	0.01566169535
507	0.0156475633
508	0.01562337159
509	0.01561033797
510	0.0155821819
511	0.01556312056
512	0.01553651095
513	0.01550870776
514	0.01549878366
515	0.01548625546
516	0.01547105164
517	0.01544697594
518	0.01542997151
519	0.01540672857
520	0.01540258979
521	0.01538389801
522	0.01536790653
523	0.01534335455
524	0.01533675125
525	0.01533140127
526	0.01530946905
527	0.0152979544
528	0.0152816284
529	0.01526394878
530	0.01524106219
531	0.0152180753
532	0.01519573382
533	0.01517731234
534	0.01514795357
535	0.01513039077
536	0.01510717375
537	0.01508495354
538	0.01506491689
539	0.01504361314
540	0.01502789835
541	0.01500507858
542	0.01499856554
543	0.01499355471
544	0.01497108714
545	0.01496407454
546	0.01494718068
547	0.01493311771
548	0.01491643339
549	0.0149034936
550	0.01487980239
551	0.01485817181
552	0.01484671243
553	0.01482686438
554	0.01480608207
555	0.01478384894
556	0.01476969966
557	0.01475163884
558	0.01473677494
559	0.01471736012
560	0.01470282013
561	0.01467209427
562	0.01464630423
563	0.01463146197
564	0.01461120253
565	0.01459338657
566	0.01457952133
567	0.01456131841
568	0.01453431779
569	0.01452480785
570	0.01451274523
571	0.01449824256
572	0.01448171507
573	0.01446116881
574	0.01442730321
575	0.01441997049
576	0.01440265694
577	0.01438280336
578	0.01436939896
579	0.01434876616
580	0.01433022549
581	0.01430526651
582	0.01429235008
583	0.01428321184
584	0.01427872053
585	0.01424664038
586	0.01422592281
587	0.01420898734
588	0.01419707337
589	0.01418194917
590	0.01416806318
591	0.01415444234
592	0.01413709985
593	0.01412677675
594	0.01411001127
595	0.01409892266
596	0.01407908087
597	0.01405795615
598	0.01404630926
599	0.0140212367
600	0.01400474857
601	0.01399246919
602	0.01397943889
603	0.01396497042
604	0.01394909966
605	0.0139326171
606	0.01391766299
607	0.01390534419
608	0.01388820833
609	0.01387019054
610	0.01385404045
611	0.01383964553
612	0.01382291638
613	0.0138109453
614	0.01379453909
615	0.01379044718
616	0.01377728031
617	0.01376266077
618	0.0137420847
619	0.01372592392
620	0.0137061029
621	0.01369023644
622	0.01368446335
623	0.01367994228
624	0.01366915637
625	0.01365673231
626	0.01364372458
627	0.01363255709
628	0.0136073355
629	0.01360169858
630	0.01357827062
631	0.01356892028
632	0.01355529054
633	0.01353903889
634	0.01352033275
635	0.01350318084
636	0.01348272652
637	0.01347561636
638	0.01346177368
639	0.01344844374
640	0.01342994393
641	0.01341500672
642	0.01338784647
643	0.01337707744
644	0.01335671044
645	0.01333995221
646	0.01331886868
647	0.01330298449
648	0.01328715953
649	0.0132763567
650	0.01326393525
651	0.01325712423
652	0.01324941602
653	0.01323378777
654	0.01321492193
655	0.01319885826
656	0.01318852233
657	0.01317753835
658	0.01316492022
659	0.01315070393
660	0.01313751809
661	0.01312352142
662	0.01311261864
663	0.01310339695
664	0.01308818883
665	0.01307443638
666	0.01306301589
667	0.0130472395
668	0.01303945935
669	0.01302705668
670	0.01301792608
671	0.01300639509
672	0.01299107428
673	0.01297795551
674	0.01296301492
675	0.01294642601
676	0.01294312089
677	0.01293045585
678	0.01292373345
679	0.01291008248
680	0.01288935036
681	0.01286913965
682	0.01285200114
683	0.01284300152
684	0.01282651314
685	0.01281600417
686	0.0128007108
687	0.01278567273
688	0.01277658106
689	0.01276970448
690	0.01275613698
691	0.01273987662
692	0.01272307139
693	0.01270565771
694	0.01269475836
695	0.01267802418
696	0.01266675272
697	0.01265126927
698	0.01263644275
699	0.01262597499
700	0.01262196969
701	0.01260862753
702	0.01260619049
703	0.01259248507
704	0.01258147775
705	0.01256705395
706	0.01254914865
707	0.0125355722
708	0.01252317103
709	0.01251105376
710	0.01249802898
711	0.01248227246
712	0.0124742654
713	0.01245519386
714	0.01244024991
715	0.01242760987
716	0.0124146561
717	0.01239747787
718	0.01237472404
719	0.01236227847
720	0.01235119896
721	0.01233665199
722	0.01231865444
723	0.01230040447
724	0.01228130869
725	0.01226726856
726	0.01225153678
727	0.01224459555
728	0.01223285217
729	0.01221102224
730	0.01219512622
731	0.01218239482
732	0.01217179603
733	0.01215332062
734	0.01213728897
735	0.01212965968
736	0.01211984794
737	0.01210866936
738	0.01209457863
739	0.01208845066
740	0.01208019025
741	0.01206625954
742	0.01205313494
743	0.01203750105
744	0.01202367856
745	0.0120125554
746	0.0119956309
747	0.0119856502
748	0.01196962787
749	0.01195650648
750	0.0119439744
751	0.01193797724
752	0.01191651493
753	0.01190879618
754	0.01189854354
755	0.01189462981
756	0.01187964603
757	0.01186357652
758	0.01185880572
759	0.01184298251
760	0.01182946424
761	0.01182194273
762	0.01180208564
763	0.01179258891
764	0.01178110532
765	0.01177483734
766	0.01176640749
767	0.01175319778
768	0.01174606397
769	0.01173590408
770	0.0117216575
771	0.01170658457
772	0.01170418068
773	0.0116930806
774	0.0116856967
775	0.01168062889
776	0.01166463955
777	0.0116621884
778	0.0116510717
779	0.0116470347
780	0.01163411227
781	0.01162429471
782	0.01160989202
783	0.01159826998
784	0.01158904305
785	0.01157792871
786	0.01156197471
787	0.01154869826
788	0.01153602631
789	0.01153189534
790	0.01152210724
791	0.01151032099
792	0.01150082316
793	0.01148929361
794	0.01147602485
795	0.01147027154
796	0.0114539266
797	0.01144297505
798	0.01143046504
799	0.01141207623
800	0.01140176522
801	0.01138938643
802	0.01137491385
803	0.0113688219
804	0.01135574318
805	0.01134433327
806	0.01132949485
807	0.01131590556
808	0.01130656108
809	0.01129305643
810	0.01128822709
811	0.01127857587
812	0.01126293061
813	0.011251915
814	0.01124255726
815	0.01122700358
816	0.01121539239
817	0.01120671644
818	0.01119306143
819	0.01117862149
820	0.01116756499
821	0.01115447867
822	0.01113808428
823	0.01112563379
824	0.01110945041
825	0.01110302658
826	0.0110922803
827	0.01108345243
828	0.01107007199
829	0.01106412966
830	0.01105065918
831	0.01103649981
832	0.01102691026
833	0.01101256427
834	0.01100796825
835	0.0109971989
836	0.01099491714
837	0.01098697893
838	0.01097489021
839	0.01096908997
840	0.01096037493
841	0.01095110504
842	0.01094362773
843	0.01093764878
844	0.01091885552
845	0.01090989357
846	0.01089720329
847	0.01089218575
848	0.01088477942
849	0.01087723114
850	0.01086621105
851	0.01085855236
852	0.01084932107
853	0.01084461138
854	0.01083175282
855	0.01082354183
856	0.01081595182
857	0.01081092208
858	0.01079652831
859	0.01078776853
860	0.01077972323
861	0.01076769646
862	0.01076521259
863	0.01075927623
864	0.0107504804
865	0.01073913219
866	0.01072781821
867	0.01071598474
868	0.01071156876
869	0.01069731279
870	0.01069124302
871	0.01068421107
872	0.01067382589
873	0.0106708644
874	0.01066593634
875	0.01065101882
876	0.01064268547
877	0.01063417719
878	0.01063209336
879	0.01062212696
880	0.0106196475
881	0.01060684143
882	0.0105951656
883	0.01058551799
884	0.01057239747
885	0.0105622745
886	0.01054831152
887	0.01053549588
888	0.01053445343
889	0.01052842415
890	0.01051948438
891	0.01051071061
892	0.01050550812
893	0.01049595239
894	0.01048509886
895	0.01047121745
896	0.01046347004
897	0.0104536623
898	0.01045002962
899	0.01043693311
900	0.01042652354
901	0.01041673039
902	0.01040616606
903	0.01040141561
904	0.01038913249
905	0.01038199979
906	0.01037851618
907	0.01037115828
908	0.01035979121
909	0.01035860487
910	0.01034694068
911	0.01033320977
912	0.01032922752
913	0.0103218222
914	0.01031199732
915	0.01029919015
916	0.01028944022
917	0.01028398261
918	0.01027533926
919	0.01026760816
920	0.01025863652
921	0.0102418252
922	0.01023263287
923	0.01022397068
924	0.01020989949
925	0.01020293052
926	0.01019327689
927	0.01018068365
928	0.01017704961
929	0.01016290907
930	0.01015838701
931	0.01015152266
932	0.01014309173
933	0.01012978925
934	0.01012427894
935	0.01011117484
936	0.0100959852
937	0.01008105051
938	0.01006826836
939	0.01005710092
940	0.0100499681
941	0.01003968797
942	0.0100309725
943	0.01002036588
944	0.01001504225
945	0.01000718558
946	0.01000247266
947	0.009996460594
948	0.009991478808
949	0.00998473305
950	0.009977209605
951	0.009966339886
952	0.009965090521
953	0.009954230019
954	0.009945973614
955	0.009932979208
956	0.009924079397
957	0.009910414101
958	0.00989744033
959	0.009885962509
960	0.009879035881
961	0.009876988219
962	0.009869444653
963	0.009867699183
964	0.009859712244
965	0.009849424269
966	0.009836835273
967	0.009830156282
968	0.009821004725
969	0.009820080676
970	0.009809789655
971	0.00979688715
972	0.009783864602
973	0.009776123108
974	0.009765460007
975	0.009758276007
976	0.009751522163
977	0.009740748962
978	0.009728710119
979	0.009727956086
980	0.009719663459
981	0.009711201866
982	0.009704399857
983	0.009695100751
984	0.009692541132
985	0.00968249891
986	0.009673009054
987	0.009670185722
988	0.009657291637
989	0.009646162644
990	0.009639564086
991	0.009634512324
992	0.009633907101
993	0.009628004081
994	0.009620931563
995	0.009613338688
996	0.009612221913
997	0.0096058151
998	0.009594916935
999	0.009585164125
